 # iter    flux_conservation    flux_mean[1/s]    flux_std[1/s]    time_step[s]
   3120000    3.6144674880E-01    6.6010887466E+07    2.3859420660E+07    8.0179611995E-14
   3130000    3.6089874796E-01    6.6006221008E+07    2.3821562519E+07    8.0179611995E-14
   3140000    3.6035176356E-01    6.6001546427E+07    2.3783773653E+07    8.0179611995E-14
   3150000    3.5980579075E-01    6.5996863934E+07    2.3746053815E+07    8.0179611995E-14
   3160000    3.5926082332E-01    6.5992173790E+07    2.3708402688E+07    8.0179611995E-14
   3170000    3.5871685445E-01    6.5987476287E+07    2.3670819926E+07    8.0179611995E-14
   3180000    3.5817387740E-01    6.5982771712E+07    2.3633305186E+07    8.0179611995E-14
   3190000    3.5763188557E-01    6.5978060355E+07    2.3595858131E+07    8.0179611995E-14
   3200000    3.5709087240E-01    6.5973342502E+07    2.3558478429E+07    8.0179611995E-14
   3210000    3.5655083149E-01    6.5968618440E+07    2.3521165757E+07    8.0179611995E-14
   3220000    3.5601175648E-01    6.5963888453E+07    2.3483919793E+07    8.0179611995E-14
   3230000    3.5547364114E-01    6.5959152826E+07    2.3446740222E+07    8.0179611995E-14
   3240000    3.5493647932E-01    6.5954411842E+07    2.3409626735E+07    8.0179611995E-14
   3250000    3.5440026495E-01    6.5949665784E+07    2.3372579027E+07    8.0179611995E-14
   3260000    3.5386499207E-01    6.5944914931E+07    2.3335596799E+07    8.0179611995E-14
   3270000    3.5333065478E-01    6.5940159564E+07    2.3298679755E+07    8.0179611995E-14
   3280000    3.5279724728E-01    6.5935399961E+07    2.3261827605E+07    8.0179611995E-14
   3290000    3.5226476387E-01    6.5930636400E+07    2.3225040063E+07    8.0179611995E-14
   3300000    3.5173319889E-01    6.5925869158E+07    2.3188316848E+07    8.0179611995E-14
   3310000    3.5120254679E-01    6.5921098510E+07    2.3151657684E+07    8.0179611995E-14
   3320000    3.5067280211E-01    6.5916324728E+07    2.3115062297E+07    8.0179611995E-14
   3330000    3.5014395943E-01    6.5911548088E+07    2.3078530419E+07    8.0179611995E-14
   3340000    3.4961601343E-01    6.5906768859E+07    2.3042061787E+07    8.0179611995E-14
   3350000    3.4908895887E-01    6.5901987312E+07    2.3005656138E+07    8.0179611995E-14
   3360000    3.4856279057E-01    6.5897203717E+07    2.2969313218E+07    8.0179611995E-14
   3370000    3.4803750341E-01    6.5892418341E+07    2.2933032773E+07    8.0179611995E-14
   3380000    3.4751309238E-01    6.5887631450E+07    2.2896814555E+07    8.0179611995E-14
   3390000    3.4698955250E-01    6.5882843310E+07    2.2860658317E+07    8.0179611995E-14
   3400000    3.4646687887E-01    6.5878054185E+07    2.2824563819E+07    8.0179611995E-14
   3410000    3.4594506667E-01    6.5873264337E+07    2.2788530822E+07    8.0179611995E-14
   3420000    3.4542411112E-01    6.5868474027E+07    2.2752559092E+07    8.0179611995E-14
   3430000    3.4490400753E-01    6.5863683516E+07    2.2716648395E+07    8.0179611995E-14
   3440000    3.4438475125E-01    6.5858893062E+07    2.2680798505E+07    8.0179611995E-14
   3450000    3.4386633771E-01    6.5854102923E+07    2.2645009195E+07    8.0179611995E-14
   3460000    3.4334876239E-01    6.5849313353E+07    2.2609280244E+07    8.0179611995E-14
   3470000    3.4283202083E-01    6.5844524609E+07    2.2573611432E+07    8.0179611995E-14
   3480000    3.4231610863E-01    6.5839736941E+07    2.2538002543E+07    8.0179611995E-14
   3490000    3.4180102144E-01    6.5834950604E+07    2.2502453363E+07    8.0179611995E-14
   3500000    3.4128675499E-01    6.5830165845E+07    2.2466963682E+07    8.0179611995E-14
   3510000    3.4077330567E-01    6.5825382866E+07    2.2431533316E+07    8.0179611995E-14
   3520000    3.4026067151E-01    6.5820601737E+07    2.2396162146E+07    8.0179611995E-14
   3530000    3.3974885079E-01    6.5815822513E+07    2.2360850063E+07    8.0179611995E-14
   3540000    3.3923784182E-01    6.5811045245E+07    2.2325596957E+07    8.0179611995E-14
   3550000    3.3872764296E-01    6.5806269981E+07    2.2290402722E+07    8.0179611995E-14
   3560000    3.3821825255E-01    6.5801496769E+07    2.2255267252E+07    8.0179611995E-14
   3570000    3.3770966899E-01    6.5796725656E+07    2.2220190442E+07    8.0179611995E-14
   3580000    3.3720189069E-01    6.5791956687E+07    2.2185172187E+07    8.0179611995E-14
   3590000    3.3669491609E-01    6.5787189905E+07    2.2150212385E+07    8.0179611995E-14
   3600000    3.3618874363E-01    6.5782425351E+07    2.2115310932E+07    8.0179611995E-14
   3610000    3.3568337179E-01    6.5777663065E+07    2.2080467726E+07    8.0179611995E-14
   3620000    3.3517879907E-01    6.5772903086E+07    2.2045682667E+07    8.0179611995E-14
   3630000    3.3467502397E-01    6.5768145450E+07    2.2010955655E+07    8.0179611995E-14
   3640000    3.3417204504E-01    6.5763390194E+07    2.1976286590E+07    8.0179611995E-14
   3650000    3.3366986081E-01    6.5758637351E+07    2.1941675372E+07    8.0179611995E-14
   3660000    3.3316846986E-01    6.5753886954E+07    2.1907121903E+07    8.0179611995E-14
   3670000    3.3266787076E-01    6.5749139033E+07    2.1872626087E+07    8.0179611995E-14
   3680000    3.3216806213E-01    6.5744393618E+07    2.1838187824E+07    8.0179611995E-14
   3690000    3.3166904256E-01    6.5739650737E+07    2.1803807018E+07    8.0179611995E-14
   3700000    3.3117081070E-01    6.5734910418E+07    2.1769483574E+07    8.0179611995E-14
   3710000    3.3067336517E-01    6.5730172684E+07    2.1735217395E+07    8.0179611995E-14
   3720000    3.3017670464E-01    6.5725437560E+07    2.1701008384E+07    8.0179611995E-14
   3730000    3.2968082777E-01    6.5720705068E+07    2.1666856449E+07    8.0179611995E-14
   3740000    3.2918573325E-01    6.5715975229E+07    2.1632761492E+07    8.0179611995E-14
   3750000    3.2869141976E-01    6.5711248064E+07    2.1598723420E+07    8.0179611995E-14
   3760000    3.2819788601E-01    6.5706523589E+07    2.1564742139E+07    8.0179611995E-14
   3770000    3.2770513071E-01    6.5701801822E+07    2.1530817554E+07    8.0179611995E-14
   3780000    3.2721315257E-01    6.5697082779E+07    2.1496949571E+07    8.0179611995E-14
   3790000    3.2672195033E-01    6.5692366473E+07    2.1463138096E+07    8.0179611995E-14
   3800000    3.2623152272E-01    6.5687652918E+07    2.1429383036E+07    8.0179611995E-14
   3810000    3.2574186850E-01    6.5682942125E+07    2.1395684296E+07    8.0179611995E-14
   3820000    3.2525298641E-01    6.5678234105E+07    2.1362041785E+07    8.0179611995E-14
   3830000    3.2476487521E-01    6.5673528867E+07    2.1328455407E+07    8.0179611995E-14
   3840000    3.2427753368E-01    6.5668826419E+07    2.1294925071E+07    8.0179611995E-14
   3850000    3.2379096059E-01    6.5664126767E+07    2.1261450682E+07    8.0179611995E-14
   3860000    3.2330515472E-01    6.5659429917E+07    2.1228032148E+07    8.0179611995E-14
   3870000    3.2282011486E-01    6.5654735873E+07    2.1194669376E+07    8.0179611995E-14
   3880000    3.2233583980E-01    6.5650044639E+07    2.1161362272E+07    8.0179611995E-14
   3890000    3.2185232833E-01    6.5645356217E+07    2.1128110743E+07    8.0179611995E-14
   3900000    3.2136957927E-01    6.5640670606E+07    2.1094914695E+07    8.0179611995E-14
   3910000    3.2088759140E-01    6.5635987809E+07    2.1061774037E+07    8.0179611995E-14
   3920000    3.2040636267E-01    6.5631307923E+07    2.1028688649E+07    8.0179611995E-14
   3930000    3.1992588754E-01    6.5626631453E+07    2.0995658314E+07    8.0179611995E-14
   3940000    3.1944615968E-01    6.5621958998E+07    2.0962682793E+07    8.0179611995E-14
   3950000    3.1896717292E-01    6.5617291145E+07    2.0929761851E+07    8.0179611995E-14
   3960000    3.1848892117E-01    6.5612628477E+07    2.0896895259E+07    8.0179611995E-14
   3970000    3.1801139848E-01    6.5607971564E+07    2.0864082789E+07    8.0179611995E-14
   3980000    3.1753459900E-01    6.5603320971E+07    2.0831324218E+07    8.0179611995E-14
   3990000    3.1705851700E-01    6.5598677254E+07    2.0798619327E+07    8.0179611995E-14
   4000000    3.1658314685E-01    6.5594040959E+07    2.0765967901E+07    8.0179611995E-14
   4010000    3.1610848302E-01    6.5589412626E+07    2.0733369727E+07    8.0179611995E-14
   4020000    3.1563452010E-01    6.5584792787E+07    2.0700824597E+07    8.0179611995E-14
   4030000    3.1516125276E-01    6.5580181965E+07    2.0668332304E+07    8.0179611995E-14
   4040000    3.1468867579E-01    6.5575580676E+07    2.0635892647E+07    8.8197575106E-14
   4050000    3.1416963709E-01    6.5570530921E+07    2.0600269903E+07    8.8197575106E-14
   4060000    3.1365141613E-01    6.5565493937E+07    2.0564710022E+07    8.8197575106E-14
   4070000    3.1313401107E-01    6.5560470424E+07    2.0529213072E+07    8.8197575106E-14
   4080000    3.1261741551E-01    6.5555461027E+07    2.0493778799E+07    8.8197575106E-14
   4090000    3.1210162315E-01    6.5550466380E+07    2.0458406956E+07    8.8197575106E-14
   4100000    3.1158662783E-01    6.5545487106E+07    2.0423097297E+07    8.8197575106E-14
   4110000    3.1107242351E-01    6.5540523819E+07    2.0387849583E+07    8.8197575106E-14
   4120000    3.1055900427E-01    6.5535577122E+07    2.0352663575E+07    8.8197575106E-14
   4130000    3.1004636431E-01    6.5530647608E+07    2.0317539041E+07    8.8197575106E-14
   4140000    3.0953449793E-01    6.5525735859E+07    2.0282475751E+07    8.8197575106E-14
   4150000    3.0902339958E-01    6.5520842450E+07    2.0247473477E+07    8.8197575106E-14
   4160000    3.0851306378E-01    6.5515967943E+07    2.0212531997E+07    8.8197575106E-14
   4170000    3.0800348518E-01    6.5511112893E+07    2.0177651089E+07    8.8197575106E-14
   4180000    3.0749465853E-01    6.5506277845E+07    2.0142830538E+07    8.8197575106E-14
   4190000    3.0698657869E-01    6.5501463334E+07    2.0108070128E+07    8.8197575106E-14
   4200000    3.0647924060E-01    6.5496669886E+07    2.0073369649E+07    8.8197575106E-14
   4210000    3.0597263933E-01    6.5491898017E+07    2.0038728891E+07    8.8197575106E-14
   4220000    3.0546677002E-01    6.5487148236E+07    2.0004147650E+07    8.8197575106E-14
   4230000    3.0496162793E-01    6.5482421041E+07    1.9969625721E+07    8.8197575106E-14
   4240000    3.0445720837E-01    6.5477716924E+07    1.9935162905E+07    8.8197575106E-14
   4250000    3.0395350680E-01    6.5473036364E+07    1.9900759004E+07    8.8197575106E-14
   4260000    3.0345051872E-01    6.5468379836E+07    1.9866413821E+07    8.8197575106E-14
   4270000    3.0294824002E-01    6.5463747744E+07    1.9832127164E+07    8.8197575106E-14
   4280000    3.0244666925E-01    6.5459139959E+07    1.9797898853E+07    8.8197575106E-14
   4290000    3.0194580631E-01    6.5454556072E+07    1.9763728710E+07    8.8197575106E-14
   4300000    3.0144565106E-01    6.5449995676E+07    1.9729616558E+07    8.8197575106E-14
   4310000    3.0094620331E-01    6.5445458368E+07    1.9695562220E+07    8.8197575106E-14
   4320000    3.0044746286E-01    6.5440943748E+07    1.9661565516E+07    8.8197575106E-14
   4330000    2.9994942943E-01    6.5436451420E+07    1.9627626267E+07    8.8197575106E-14
   4340000    2.9945210272E-01    6.5431980995E+07    1.9593744294E+07    8.8197575106E-14
   4350000    2.9895548237E-01    6.5427532083E+07    1.9559919414E+07    8.8197575106E-14
   4360000    2.9845956800E-01    6.5423104302E+07    1.9526151448E+07    8.8197575106E-14
   4370000    2.9796435919E-01    6.5418697271E+07    1.9492440211E+07    8.8197575106E-14
   4380000    2.9746985546E-01    6.5414310614E+07    1.9458785523E+07    8.8197575106E-14
   4390000    2.9697605632E-01    6.5409943956E+07    1.9425187200E+07    8.8197575106E-14
   4400000    2.9648296121E-01    6.5405596929E+07    1.9391645057E+07    8.8197575106E-14
   4410000    2.9599056957E-01    6.5401269167E+07    1.9358158911E+07    8.8197575106E-14
   4420000    2.9549888078E-01    6.5396960306E+07    1.9324728577E+07    8.8197575106E-14
   4430000    2.9500789419E-01    6.5392669986E+07    1.9291353868E+07    8.8197575106E-14
   4440000    2.9451760913E-01    6.5388397852E+07    1.9258034600E+07    8.8197575106E-14
   4450000    2.9402802487E-01    6.5384143549E+07    1.9224770585E+07    8.8197575106E-14
   4460000    2.9353914066E-01    6.5379906727E+07    1.9191561637E+07    8.8197575106E-14
   4470000    2.9305095573E-01    6.5375687039E+07    1.9158407569E+07    8.8197575106E-14
   4480000    2.9256346927E-01    6.5371484141E+07    1.9125308192E+07    8.8197575106E-14
   4490000    2.9207668043E-01    6.5367297692E+07    1.9092263318E+07    8.8197575106E-14
   4500000    2.9159058833E-01    6.5363127353E+07    1.9059272760E+07    8.8197575106E-14
   4510000    2.9110519207E-01    6.5358972789E+07    1.9026336328E+07    8.8197575106E-14
   4520000    2.9062049072E-01    6.5354833668E+07    1.8993453832E+07    8.8197575106E-14
   4530000    2.9013648332E-01    6.5350709659E+07    1.8960625083E+07    8.8197575106E-14
   4540000    2.8965316887E-01    6.5346600436E+07    1.8927849891E+07    8.8197575106E-14
   4550000    2.8917054636E-01    6.5342505674E+07    1.8895128066E+07    8.8197575106E-14
   4560000    2.8868861474E-01    6.5338425052E+07    1.8862459418E+07    8.8197575106E-14
   4570000    2.8820737294E-01    6.5334358252E+07    1.8829843755E+07    8.8197575106E-14
   4580000    2.8772681986E-01    6.5330304957E+07    1.8797280886E+07    8.8197575106E-14
   4590000    2.8724695437E-01    6.5326264854E+07    1.8764770620E+07    8.8197575106E-14
   4600000    2.8676777532E-01    6.5322237632E+07    1.8732312765E+07    8.8197575106E-14
   4610000    2.8628928155E-01    6.5318222982E+07    1.8699907130E+07    8.8197575106E-14
   4620000    2.8581147184E-01    6.5314220600E+07    1.8667553522E+07    8.8197575106E-14
   4630000    2.8533434498E-01    6.5310230182E+07    1.8635251750E+07    8.8197575106E-14
   4640000    2.8485789972E-01    6.5306251428E+07    1.8603001620E+07    8.8197575106E-14
   4650000    2.8438213478E-01    6.5302284039E+07    1.8570802941E+07    8.8197575106E-14
   4660000    2.8390704888E-01    6.5298327719E+07    1.8538655520E+07    8.8197575106E-14
   4670000    2.8343264070E-01    6.5294382177E+07    1.8506559163E+07    8.8197575106E-14
   4680000    2.8295890889E-01    6.5290447121E+07    1.8474513678E+07    8.8197575106E-14
   4690000    2.8248585211E-01    6.5286522263E+07    1.8442518873E+07    8.8197575106E-14
   4700000    2.8201346896E-01    6.5282607317E+07    1.8410574552E+07    8.8197575106E-14
   4710000    2.8154175806E-01    6.5278702000E+07    1.8378680525E+07    8.8197575106E-14
   4720000    2.8107071797E-01    6.5274806030E+07    1.8346836596E+07    8.8197575106E-14
   4730000    2.8060034725E-01    6.5270919130E+07    1.8315042573E+07    8.8197575106E-14
   4740000    2.8013064444E-01    6.5267041022E+07    1.8283298262E+07    8.8197575106E-14
   4750000    2.7966160806E-01    6.5263171433E+07    1.8251603470E+07    8.8197575106E-14
   4760000    2.7919323661E-01    6.5259310092E+07    1.8219958003E+07    8.8197575106E-14
   4770000    2.7872552857E-01    6.5255456728E+07    1.8188361668E+07    8.8197575106E-14
   4780000    2.7825848239E-01    6.5251611075E+07    1.8156814271E+07    8.8197575106E-14
   4790000    2.7779209653E-01    6.5247772868E+07    1.8125315619E+07    8.8197575106E-14
   4800000    2.7732636940E-01    6.5243941845E+07    1.8093865517E+07    8.8197575106E-14
   4810000    2.7686129942E-01    6.5240117746E+07    1.8062463773E+07    8.8197575106E-14
   4820000    2.7639688498E-01    6.5236300311E+07    1.8031110194E+07    8.8197575106E-14
   4830000    2.7593312445E-01    6.5232489287E+07    1.7999804584E+07    8.8197575106E-14
   4840000    2.7547001618E-01    6.5228684419E+07    1.7968546752E+07    8.8197575106E-14
   4850000    2.7500755852E-01    6.5224885456E+07    1.7937336504E+07    8.8197575106E-14
   4860000    2.7454574980E-01    6.5221092148E+07    1.7906173647E+07    8.8197575106E-14
   4870000    2.7408458832E-01    6.5217304250E+07    1.7875057987E+07    8.8197575106E-14
   4880000    2.7362407237E-01    6.5213521516E+07    1.7843989331E+07    8.8197575106E-14
   4890000    2.7316420024E-01    6.5209743704E+07    1.7812967487E+07    8.8197575106E-14
   4900000    2.7270497018E-01    6.5205970574E+07    1.7781992261E+07    8.8197575106E-14
   4910000    2.7224638045E-01    6.5202201886E+07    1.7751063461E+07    8.8197575106E-14
   4920000    2.7178842927E-01    6.5198437406E+07    1.7720180894E+07    8.8197575106E-14
   4930000    2.7133111488E-01    6.5194676900E+07    1.7689344367E+07    8.8197575106E-14
   4940000    2.7087443547E-01    6.5190920134E+07    1.7658553689E+07    8.8197575106E-14
   4950000    2.7041838924E-01    6.5187166881E+07    1.7627808667E+07    8.8197575106E-14
   4960000    2.6996297436E-01    6.5183416912E+07    1.7597109109E+07    8.8197575106E-14
   4970000    2.6950818901E-01    6.5179670002E+07    1.7566454822E+07    8.8197575106E-14
   4980000    2.6905403133E-01    6.5175925927E+07    1.7535845616E+07    8.8197575106E-14
   4990000    2.6860049947E-01    6.5172184467E+07    1.7505281299E+07    8.8197575106E-14
   5000000    2.6814759155E-01    6.5168445402E+07    1.7474761680E+07    8.8197575106E-14
   5010000    2.6769530569E-01    6.5164708515E+07    1.7444286566E+07    8.8197575106E-14
   5020000    2.6724364000E-01    6.5160973591E+07    1.7413855768E+07    8.8197575106E-14
   5030000    2.6679259256E-01    6.5157240416E+07    1.7383469095E+07    8.8197575106E-14
   5040000    2.6634216146E-01    6.5153508781E+07    1.7353126355E+07    8.8197575106E-14
   5050000    2.6589234476E-01    6.5149778476E+07    1.7322827360E+07    8.8197575106E-14
   5060000    2.6544314053E-01    6.5146049294E+07    1.7292571918E+07    8.8197575106E-14
   5070000    2.6499454682E-01    6.5142321030E+07    1.7262359840E+07    8.8197575106E-14
   5080000    2.6454656166E-01    6.5138593482E+07    1.7232190937E+07    8.8197575106E-14
   5090000    2.6409918309E-01    6.5134866447E+07    1.7202065019E+07    8.8197575106E-14
   5100000    2.6365240914E-01    6.5131139728E+07    1.7171981899E+07    8.8197575106E-14
   5110000    2.6320623782E-01    6.5127413125E+07    1.7141941388E+07    8.8197575106E-14
   5120000    2.6276066713E-01    6.5123686445E+07    1.7111943297E+07    8.8197575106E-14
   5130000    2.6231569509E-01    6.5119959494E+07    1.7081987439E+07    8.8197575106E-14
   5140000    2.6187131966E-01    6.5116232080E+07    1.7052073626E+07    8.8197575106E-14
   5150000    2.6142753883E-01    6.5112504014E+07    1.7022201671E+07    8.8197575106E-14
   5160000    2.6098435056E-01    6.5108775109E+07    1.6992371388E+07    9.7017334719E-14
   5170000    2.6049752986E-01    6.5104672160E+07    1.6959606280E+07    9.7017334719E-14
   5180000    2.6001141653E-01    6.5100567690E+07    1.6926890822E+07    9.7017334719E-14
   5190000    2.5952601228E-01    6.5096461494E+07    1.6894225065E+07    9.7017334719E-14
   5200000    2.5904131435E-01    6.5092353335E+07    1.6861608762E+07    9.7017334719E-14
   5210000    2.5855731997E-01    6.5088242976E+07    1.6829041665E+07    9.7017334719E-14
   5220000    2.5807402638E-01    6.5084130185E+07    1.6796523530E+07    9.7017334719E-14
   5230000    2.5759143079E-01    6.5080014732E+07    1.6764054111E+07    9.7017334719E-14
   5240000    2.5710953041E-01    6.5075896389E+07    1.6731633161E+07    9.7017334719E-14
   5250000    2.5662832243E-01    6.5071774932E+07    1.6699260438E+07    9.7017334719E-14
   5260000    2.5614780403E-01    6.5067650139E+07    1.6666935697E+07    9.7017334719E-14
   5270000    2.5566797240E-01    6.5063521792E+07    1.6634658694E+07    9.7017334719E-14
   5280000    2.5518882470E-01    6.5059389673E+07    1.6602429187E+07    9.7017334719E-14
   5290000    2.5471035810E-01    6.5055253569E+07    1.6570246933E+07    9.7017334719E-14
   5300000    2.5423256973E-01    6.5051113270E+07    1.6538111690E+07    9.7017334719E-14
   5310000    2.5375545674E-01    6.5046968566E+07    1.6506023218E+07    9.7017334719E-14
   5320000    2.5327901628E-01    6.5042819253E+07    1.6473981276E+07    9.7017334719E-14
   5330000    2.5280324545E-01    6.5038665128E+07    1.6441985624E+07    9.7017334719E-14
   5340000    2.5232814139E-01    6.5034505990E+07    1.6410036023E+07    9.7017334719E-14
   5350000    2.5185370121E-01    6.5030341642E+07    1.6378132233E+07    9.7017334719E-14
   5360000    2.5137992200E-01    6.5026171888E+07    1.6346274017E+07    9.7017334719E-14
   5370000    2.5090680089E-01    6.5021996537E+07    1.6314461138E+07    9.7017334719E-14
   5380000    2.5043433494E-01    6.5017815398E+07    1.6282693359E+07    9.7017334719E-14
   5390000    2.4996252126E-01    6.5013628284E+07    1.6250970442E+07    9.7017334719E-14
   5400000    2.4949135694E-01    6.5009435011E+07    1.6219292155E+07    9.7017334719E-14
   5410000    2.4902083903E-01    6.5005235397E+07    1.6187658260E+07    9.7017334719E-14
   5420000    2.4855096463E-01    6.5001029261E+07    1.6156068525E+07    9.7017334719E-14
   5430000    2.4808173080E-01    6.4996816428E+07    1.6124522716E+07    9.7017334719E-14
   5440000    2.4761313460E-01    6.4992596721E+07    1.6093020600E+07    9.7017334719E-14
   5450000    2.4714517309E-01    6.4988369970E+07    1.6061561945E+07    9.7017334719E-14
   5460000    2.4667784334E-01    6.4984136005E+07    1.6030146521E+07    9.7017334719E-14
   5470000    2.4621114239E-01    6.4979894659E+07    1.5998774097E+07    9.7017334719E-14
   5480000    2.4574506731E-01    6.4975645766E+07    1.5967444442E+07    9.7017334719E-14
   5490000    2.4527961513E-01    6.4971389165E+07    1.5936157329E+07    9.7017334719E-14
   5500000    2.4481478290E-01    6.4967124696E+07    1.5904912528E+07    9.7017334719E-14
   5510000    2.4435056768E-01    6.4962852202E+07    1.5873709813E+07    9.7017334719E-14
   5520000    2.4388696649E-01    6.4958571528E+07    1.5842548957E+07    9.7017334719E-14
   5530000    2.4342397638E-01    6.4954282520E+07    1.5811429734E+07    9.7017334719E-14
   5540000    2.4296159440E-01    6.4949985030E+07    1.5780351919E+07    9.7017334719E-14
   5550000    2.4249981758E-01    6.4945678908E+07    1.5749315288E+07    9.7017334719E-14
   5560000    2.4203864295E-01    6.4941364010E+07    1.5718319616E+07    9.7017334719E-14
   5570000    2.4157806756E-01    6.4937040192E+07    1.5687364683E+07    9.7017334719E-14
   5580000    2.4111808845E-01    6.4932707313E+07    1.5656450265E+07    9.7017334719E-14
   5590000    2.4065870265E-01    6.4928365235E+07    1.5625576142E+07    9.7017334719E-14
   5600000    2.4019990753E-01    6.4924013812E+07    1.5594742114E+07    9.7017334719E-14
   5610000    2.3974170141E-01    6.4919652871E+07    1.5563948035E+07    9.7017334719E-14
   5620000    2.3928408279E-01    6.4915282239E+07    1.5533193769E+07    9.7017334719E-14
   5630000    2.3882705012E-01    6.4910901743E+07    1.5502479184E+07    9.7017334719E-14
   5640000    2.3837060185E-01    6.4906511214E+07    1.5471804142E+07    9.7017334719E-14
   5650000    2.3791473644E-01    6.4902110486E+07    1.5441168511E+07    9.7017334719E-14
   5660000    2.3745945231E-01    6.4897699395E+07    1.5410572154E+07    9.7017334719E-14
   5670000    2.3700474850E-01    6.4893277804E+07    1.5380014985E+07    9.7017334719E-14
   5680000    2.3655062544E-01    6.4888845637E+07    1.5349497019E+07    9.7017334719E-14
   5690000    2.3609708372E-01    6.4884402823E+07    1.5319018285E+07    9.7017334719E-14
   5700000    2.3564412390E-01    6.4879949294E+07    1.5288578810E+07    9.7017334719E-14
   5710000    2.3519174653E-01    6.4875484984E+07    1.5258178620E+07    9.7017334719E-14
   5720000    2.3473995212E-01    6.4871009826E+07    1.5227817740E+07    9.7017334719E-14
   5730000    2.3428874116E-01    6.4866523754E+07    1.5197496194E+07    9.7017334719E-14
   5740000    2.3383811412E-01    6.4862026705E+07    1.5167214003E+07    9.7017334719E-14
   5750000    2.3338807145E-01    6.4857518616E+07    1.5136971189E+07    9.7017334719E-14
   5760000    2.3293861357E-01    6.4852999424E+07    1.5106767772E+07    9.7017334719E-14
   5770000    2.3248974086E-01    6.4848469069E+07    1.5076603769E+07    9.7017334719E-14
   5780000    2.3204145371E-01    6.4843927491E+07    1.5046479199E+07    9.7017334719E-14
   5790000    2.3159375246E-01    6.4839374631E+07    1.5016394078E+07    9.7017334719E-14
   5800000    2.3114663744E-01    6.4834810433E+07    1.4986348421E+07    9.7017334719E-14
   5810000    2.3070010895E-01    6.4830234839E+07    1.4956342241E+07    9.7017334719E-14
   5820000    2.3025416727E-01    6.4825647797E+07    1.4926375551E+07    9.7017334719E-14
   5830000    2.2980881266E-01    6.4821049251E+07    1.4896448364E+07    9.7017334719E-14
   5840000    2.2936404536E-01    6.4816439150E+07    1.4866560689E+07    9.7017334719E-14
   5850000    2.2891986557E-01    6.4811817444E+07    1.4836712537E+07    1.0671907050E-13
   5860000    2.2843195103E-01    6.4806720149E+07    1.4803925524E+07    1.0671907050E-13
   5870000    2.2794474341E-01    6.4801608641E+07    1.4771186054E+07    1.0671907050E-13
   5880000    2.2745824733E-01    6.4796482904E+07    1.4738494434E+07    1.0671907050E-13
   5890000    2.2697246296E-01    6.4791342877E+07    1.4705850672E+07    1.0671907050E-13
   5900000    2.2648739044E-01    6.4786188504E+07    1.4673254771E+07    1.0671907050E-13
   5910000    2.2600302987E-01    6.4781019728E+07    1.4640706737E+07    1.0671907050E-13
   5920000    2.2551938133E-01    6.4775836495E+07    1.4608206571E+07    1.0671907050E-13
   5930000    2.2503644486E-01    6.4770638753E+07    1.4575754276E+07    1.0671907050E-13
   5940000    2.2455422049E-01    6.4765426452E+07    1.4543349852E+07    1.0671907050E-13
   5950000    2.2407270820E-01    6.4760199545E+07    1.4510993296E+07    1.0671907050E-13
   5960000    2.2359190797E-01    6.4754957986E+07    1.4478684607E+07    1.0671907050E-13
   5970000    2.2311181974E-01    6.4749701731E+07    1.4446423781E+07    1.0671907050E-13
   5980000    2.2263244341E-01    6.4744430739E+07    1.4414210813E+07    1.0671907050E-13
   5990000    2.2215377888E-01    6.4739144971E+07    1.4382045697E+07    1.0671907050E-13
   6000000    2.2167582601E-01    6.4733844388E+07    1.4349928426E+07    1.0671907050E-13
   6010000    2.2119858465E-01    6.4728528957E+07    1.4317858991E+07    1.0671907050E-13
   6020000    2.2072205461E-01    6.4723198642E+07    1.4285837385E+07    1.0671907050E-13
   6030000    2.2024623551E-01    6.4717853449E+07    1.4253863592E+07    1.0671907050E-13
   6040000    2.1977112602E-01    6.4712493569E+07    1.4221937579E+07    1.0671907050E-13
   6050000    2.1929672449E-01    6.4707119260E+07    1.4190059305E+07    1.0671907050E-13
   6060000    2.1882302923E-01    6.4701730783E+07    1.4158228726E+07    1.0671907050E-13
   6070000    2.1835003858E-01    6.4696328396E+07    1.4126445802E+07    1.0671907050E-13
   6080000    2.1787775088E-01    6.4690912362E+07    1.4094710488E+07    1.0671907050E-13
   6090000    2.1740616444E-01    6.4685482942E+07    1.4063022741E+07    1.0671907050E-13
   6100000    2.1693527758E-01    6.4680040399E+07    1.4031382518E+07    1.0671907050E-13
   6110000    2.1646508864E-01    6.4674584997E+07    1.3999789774E+07    1.0671907050E-13
   6120000    2.1599559592E-01    6.4669117000E+07    1.3968244464E+07    1.0671907050E-13
   6130000    2.1552679776E-01    6.4663636673E+07    1.3936746544E+07    1.0671907050E-13
   6140000    2.1505869248E-01    6.4658144281E+07    1.3905295967E+07    1.0671907050E-13
   6150000    2.1459127839E-01    6.4652640091E+07    1.3873892689E+07    1.0671907050E-13
   6160000    2.1412455383E-01    6.4647124368E+07    1.3842536662E+07    1.0671907050E-13
   6170000    2.1365851711E-01    6.4641597379E+07    1.3811227840E+07    1.0671907050E-13
   6180000    2.1319316657E-01    6.4636059392E+07    1.3779966176E+07    1.0671907050E-13
   6190000    2.1272850053E-01    6.4630510672E+07    1.3748751624E+07    1.0671907050E-13
   6200000    2.1226451733E-01    6.4624951488E+07    1.3717584135E+07    1.0671907050E-13
   6210000    2.1180121532E-01    6.4619382106E+07    1.3686463663E+07    1.0671907050E-13
