 # iter    flux_conservation    flux_mean[1/s]    flux_std[1/s]    time_step[s]
   6180000    2.6471008768E-01    2.9545099408E+07    7.8208858546E+06    2.2876184501E-13
   6190000    2.6419831766E-01    2.9544015058E+07    7.8054790755E+06    2.2876184501E-13
   6200000    2.6368728366E-01    2.9542930897E+07    7.7900951996E+06    2.2876184501E-13
   6210000    2.6317698505E-01    2.9541846894E+07    7.7747341983E+06    2.2876184501E-13
   6220000    2.6266742037E-01    2.9540763031E+07    7.7593960211E+06    2.2876184501E-13
   6230000    2.6215858763E-01    2.9539679302E+07    7.7440806049E+06    2.2876184501E-13
   6240000    2.6165048485E-01    2.9538595700E+07    7.7287878867E+06    2.2876184501E-13
   6250000    2.6114311004E-01    2.9537512218E+07    7.7135178035E+06    2.2876184501E-13
   6260000    2.6063646122E-01    2.9536428850E+07    7.6982702928E+06    2.2876184501E-13
   6270000    2.6013053642E-01    2.9535345593E+07    7.6830452923E+06    2.2876184501E-13
   6280000    2.5962533364E-01    2.9534262440E+07    7.6678427399E+06    2.2876184501E-13
   6290000    2.5912085093E-01    2.9533179389E+07    7.6526625738E+06    2.2876184501E-13
   6300000    2.5861708631E-01    2.9532096434E+07    7.6375047324E+06    2.2876184501E-13
   6310000    2.5811403782E-01    2.9531013574E+07    7.6223691544E+06    2.2876184501E-13
   6320000    2.5761170349E-01    2.9529930806E+07    7.6072557789E+06    2.2876184501E-13
   6330000    2.5711008138E-01    2.9528848127E+07    7.5921645451E+06    2.2876184501E-13
   6340000    2.5660916986E-01    2.9527765526E+07    7.5770953995E+06    2.2876184501E-13
   6350000    2.5610896831E-01    2.9526682958E+07    7.5620483100E+06    2.2876184501E-13
   6360000    2.5560947632E-01    2.9525600372E+07    7.5470232491E+06    2.2876184501E-13
   6370000    2.5511069346E-01    2.9524517717E+07    7.5320201889E+06    2.2876184501E-13
   6380000    2.5461261927E-01    2.9523434946E+07    7.5170391013E+06    2.2876184501E-13
   6390000    2.5411525329E-01    2.9522352009E+07    7.5020799585E+06    2.2876184501E-13
   6400000    2.5361859506E-01    2.9521268858E+07    7.4871427321E+06    2.2876184501E-13
   6410000    2.5312264410E-01    2.9520185446E+07    7.4722273942E+06    2.2876184501E-13
   6420000    2.5262739989E-01    2.9519101726E+07    7.4573339163E+06    2.2876184501E-13
   6430000    2.5213286196E-01    2.9518017654E+07    7.4424622702E+06    2.2876184501E-13
   6440000    2.5163902976E-01    2.9516933182E+07    7.4276124276E+06    2.2876184501E-13
   6450000    2.5114590280E-01    2.9515848268E+07    7.4127843600E+06    2.2876184501E-13
   6460000    2.5065348052E-01    2.9514762866E+07    7.3979780391E+06    2.2876184501E-13
   6470000    2.5016176238E-01    2.9513676934E+07    7.3831934363E+06    2.2876184501E-13
   6480000    2.4967074785E-01    2.9512590429E+07    7.3684305232E+06    2.2876184501E-13
   6490000    2.4918043634E-01    2.9511503308E+07    7.3536892714E+06    2.2876184501E-13
   6500000    2.4869082730E-01    2.9510415530E+07    7.3389696523E+06    2.2876184501E-13
   6510000    2.4820192015E-01    2.9509327055E+07    7.3242716374E+06    2.2876184501E-13
   6520000    2.4771371431E-01    2.9508237841E+07    7.3095951982E+06    2.2876184501E-13
   6530000    2.4722620918E-01    2.9507147849E+07    7.2949403063E+06    2.2876184501E-13
   6540000    2.4673940416E-01    2.9506057040E+07    7.2803069332E+06    2.2876184501E-13
   6550000    2.4625329866E-01    2.9504965375E+07    7.2656950504E+06    2.2876184501E-13
   6560000    2.4576789206E-01    2.9503872815E+07    7.2511046295E+06    2.2876184501E-13
   6570000    2.4528318374E-01    2.9502779324E+07    7.2365356419E+06    2.2876184501E-13
   6580000    2.4479917308E-01    2.9501684865E+07    7.2219880594E+06    2.2876184501E-13
   6590000    2.4431585945E-01    2.9500589401E+07    7.2074618536E+06    2.2876184501E-13
   6600000    2.4383324220E-01    2.9499492895E+07    7.1929569960E+06    2.2876184501E-13
   6610000    2.4335132071E-01    2.9498395314E+07    7.1784734584E+06    2.2876184501E-13
   6620000    2.4287009431E-01    2.9497296622E+07    7.1640112125E+06    2.2876184501E-13
   6630000    2.4238956237E-01    2.9496196784E+07    7.1495702300E+06    2.2876184501E-13
   6640000    2.4190972421E-01    2.9495095767E+07    7.1351504827E+06    2.2876184501E-13
   6650000    2.4143057918E-01    2.9493993539E+07    7.1207519424E+06    2.2876184501E-13
   6660000    2.4095212661E-01    2.9492890065E+07    7.1063745809E+06    2.5163803497E-13
   6670000    2.4042663251E-01    2.9491674779E+07    7.0905840542E+06    2.5163803497E-13
   6680000    2.3990196979E-01    2.9490457894E+07    7.0748189389E+06    2.5163803497E-13
   6690000    2.3937814231E-01    2.9489239381E+07    7.0590793413E+06    2.5163803497E-13
   6700000    2.3885514916E-01    2.9488019199E+07    7.0433652242E+06    2.5163803497E-13
   6710000    2.3833298940E-01    2.9486797308E+07    7.0276765504E+06    2.5163803497E-13
   6720000    2.3781166212E-01    2.9485573669E+07    7.0120132827E+06    2.5163803497E-13
   6730000    2.3729116636E-01    2.9484348243E+07    6.9963753841E+06    2.5163803497E-13
   6740000    2.3677150120E-01    2.9483120994E+07    6.9807628176E+06    2.5163803497E-13
   6750000    2.3625266567E-01    2.9481891883E+07    6.9651755463E+06    2.5163803497E-13
   6760000    2.3573465882E-01    2.9480660875E+07    6.9496135332E+06    2.5163803497E-13
   6770000    2.3521747970E-01    2.9479427934E+07    6.9340767416E+06    2.5163803497E-13
   6780000    2.3470112732E-01    2.9478193027E+07    6.9185651347E+06    2.5163803497E-13
   6790000    2.3418560073E-01    2.9476956117E+07    6.9030786759E+06    2.5163803497E-13
   6800000    2.3367089893E-01    2.9475717173E+07    6.8876173284E+06    2.5163803497E-13
   6810000    2.3315702101E-01    2.9474476162E+07    6.8721810578E+06    2.5163803497E-13
   6820000    2.3264396659E-01    2.9473233076E+07    6.8567698511E+06    2.5163803497E-13
   6830000    2.3213173528E-01    2.9471987947E+07    6.8413837045E+06    2.5163803497E-13
   6840000    2.3162032660E-01    2.9470740818E+07    6.8260226132E+06    2.5163803497E-13
   6850000    2.3110974003E-01    2.9469491729E+07    6.8106865721E+06    2.5163803497E-13
   6860000    2.3059997507E-01    2.9468240722E+07    6.7953755757E+06    2.5163803497E-13
   6870000    2.3009103120E-01    2.9466987840E+07    6.7800896184E+06    2.5163803497E-13
   6880000    2.2958290791E-01    2.9465733123E+07    6.7648286940E+06    2.5163803497E-13
   6890000    2.2907560466E-01    2.9464476615E+07    6.7495927965E+06    2.5163803497E-13
   6900000    2.2856912093E-01    2.9463218355E+07    6.7343819191E+06    2.5163803497E-13
   6910000    2.2806345618E-01    2.9461958386E+07    6.7191960552E+06    2.5163803497E-13
   6920000    2.2755860986E-01    2.9460696749E+07    6.7040351977E+06    2.5163803497E-13
   6930000    2.2705458144E-01    2.9459433485E+07    6.6888993392E+06    2.5163803497E-13
   6940000    2.2655137035E-01    2.9458168634E+07    6.6737884722E+06    2.5163803497E-13
   6950000    2.2604897605E-01    2.9456902239E+07    6.6587025888E+06    2.5163803497E-13
   6960000    2.2554739797E-01    2.9455634340E+07    6.6436416810E+06    2.5163803497E-13
   6970000    2.2504663555E-01    2.9454364977E+07    6.6286057403E+06    2.5163803497E-13
   6980000    2.2454668822E-01    2.9453094190E+07    6.6135947584E+06    2.5163803497E-13
   6990000    2.2404755541E-01    2.9451822021E+07    6.5986087261E+06    2.5163803497E-13
   7000000    2.2354923653E-01    2.9450548508E+07    6.5836476346E+06    2.5163803497E-13
   7010000    2.2305173102E-01    2.9449273693E+07    6.5687114744E+06    2.5163803497E-13
   7020000    2.2255503827E-01    2.9447997614E+07    6.5538002358E+06    2.5163803497E-13
   7030000    2.2205915770E-01    2.9446720311E+07    6.5389139092E+06    2.5163803497E-13
   7040000    2.2156408871E-01    2.9445441823E+07    6.5240524843E+06    2.5163803497E-13
   7050000    2.2106983071E-01    2.9444162191E+07    6.5092159508E+06    2.5163803497E-13
   7060000    2.2057638308E-01    2.9442881452E+07    6.4944042981E+06    2.5163803497E-13
   7070000    2.2008374522E-01    2.9441599646E+07    6.4796175153E+06    2.5163803497E-13
   7080000    2.1959191651E-01    2.9440316811E+07    6.4648555911E+06    2.5163803497E-13
   7090000    2.1910089633E-01    2.9439032985E+07    6.4501185141E+06    2.5163803497E-13
   7100000    2.1861068404E-01    2.9437748208E+07    6.4354062723E+06    2.5163803497E-13
   7110000    2.1812127901E-01    2.9436462518E+07    6.4207188538E+06    2.5163803497E-13
   7120000    2.1763268040E-01    2.9435175962E+07    6.4060562426E+06    2.5163803497E-13
   7130000    2.1714488626E-01    2.9433888651E+07    6.3914184031E+06    2.5163803497E-13
   7140000    2.1665789430E-01    2.9432600710E+07    6.3768052935E+06    2.5163803497E-13
   7150000    2.1617170226E-01    2.9431312265E+07    6.3622168722E+06    2.5163803497E-13
   7160000    2.1568630791E-01    2.9430023443E+07    6.3476530980E+06    2.5163803497E-13
   7170000    2.1520170903E-01    2.9428734364E+07    6.3331139299E+06    2.5163803497E-13
   7180000    2.1471790357E-01    2.9427445151E+07    6.3185993302E+06    2.5163803497E-13
   7190000    2.1423489002E-01    2.9426155912E+07    6.3041092755E+06    2.7680184446E-13
   7200000    2.1370449307E-01    2.9424737856E+07    6.2881986872E+06    2.7680184446E-13
   7210000    2.1317504630E-01    2.9423320020E+07    6.2723176078E+06    2.7680184446E-13
   7220000    2.1264655292E-01    2.9421902553E+07    6.2564661584E+06    2.7680184446E-13
   7230000    2.1211901132E-01    2.9420485588E+07    6.2406443155E+06    2.7680184446E-13
   7240000    2.1159241992E-01    2.9419069257E+07    6.2248520559E+06    2.7680184446E-13
   7250000    2.1106677718E-01    2.9417653691E+07    6.2090893566E+06    2.7680184446E-13
   7260000    2.1054208157E-01    2.9416239018E+07    6.1933561947E+06    2.7680184446E-13
   7270000    2.1001833161E-01    2.9414825364E+07    6.1776525475E+06    2.7680184446E-13
   7280000    2.0949552583E-01    2.9413412854E+07    6.1619783922E+06    2.7680184446E-13
   7290000    2.0897366278E-01    2.9412001612E+07    6.1463337066E+06    2.7680184446E-13
   7300000    2.0845274105E-01    2.9410591759E+07    6.1307184682E+06    2.7680184446E-13
   7310000    2.0793275925E-01    2.9409183415E+07    6.1151326548E+06    2.7680184446E-13
   7320000    2.0741371601E-01    2.9407776696E+07    6.0995762441E+06    2.7680184446E-13
   7330000    2.0689560997E-01    2.9406371721E+07    6.0840492142E+06    2.7680184446E-13
   7340000    2.0637843980E-01    2.9404968603E+07    6.0685515428E+06    2.7680184446E-13
   7350000    2.0586220421E-01    2.9403567455E+07    6.0530832080E+06    2.7680184446E-13
   7360000    2.0534690190E-01    2.9402168389E+07    6.0376441878E+06    2.7680184446E-13
   7370000    2.0483253160E-01    2.9400771513E+07    6.0222344602E+06    2.7680184446E-13
   7380000    2.0431909207E-01    2.9399376937E+07    6.0068540033E+06    2.7680184446E-13
   7390000    2.0380658208E-01    2.9397984767E+07    5.9915027953E+06    2.7680184446E-13
   7400000    2.0329500040E-01    2.9396595106E+07    5.9761808140E+06    2.7680184446E-13
   7410000    2.0278434585E-01    2.9395208060E+07    5.9608880377E+06    2.7680184446E-13
   7420000    2.0227461725E-01    2.9393823729E+07    5.9456244443E+06    2.7680184446E-13
   7430000    2.0176581343E-01    2.9392442213E+07    5.9303900118E+06    2.7680184446E-13
   7440000    2.0125793325E-01    2.9391063611E+07    5.9151847184E+06    2.7680184446E-13
   7450000    2.0075097558E-01    2.9389688019E+07    5.9000085419E+06    2.7680184446E-13
   7460000    2.0024493930E-01    2.9388315535E+07    5.8848614604E+06    2.7680184446E-13
   7470000    1.9973982331E-01    2.9386946251E+07    5.8697434516E+06    2.7680184446E-13
   7480000    1.9923562652E-01    2.9385580259E+07    5.8546544935E+06    2.7680184446E-13
   7490000    1.9873234786E-01    2.9384217652E+07    5.8395945639E+06    2.7680184446E-13
   7500000    1.9822998627E-01    2.9382858518E+07    5.8245636406E+06    2.7680184446E-13
   7510000    1.9772854086E-01    2.9381502932E+07    5.8095617029E+06    2.7680184446E-13
   7520000    1.9722801157E-01    2.9380150886E+07    5.7945887387E+06    2.7680184446E-13
   7530000    1.9672839861E-01    2.9378802345E+07    5.7796447385E+06    2.7680184446E-13
   7540000    1.9622970220E-01    2.9377457275E+07    5.7647296922E+06    2.7680184446E-13
   7550000    1.9573192248E-01    2.9376115642E+07    5.7498435896E+06    2.7680184446E-13
   7560000    1.9523505962E-01    2.9374777413E+07    5.7349864197E+06    2.7680184446E-13
   7570000    1.9473911375E-01    2.9373442556E+07    5.7201581711E+06    2.7680184446E-13
   7580000    1.9424408497E-01    2.9372111038E+07    5.7053588323E+06    2.7680184446E-13
   7590000    1.9374997338E-01    2.9370782826E+07    5.6905883909E+06    2.7680184446E-13
   7600000    1.9325677905E-01    2.9369457891E+07    5.6758468345E+06    2.7680184446E-13
   7610000    1.9276450203E-01    2.9368136201E+07    5.6611341502E+06    3.0448203551E-13
   7620000    1.9222406172E-01    2.9366686066E+07    5.6449836749E+06    3.0448203551E-13
   7630000    1.9168472650E-01    2.9365239767E+07    5.6288679534E+06    3.0448203551E-13
   7640000    1.9114650128E-01    2.9363797279E+07    5.6127871140E+06    3.0448203551E-13
   7650000    1.9060938602E-01    2.9362358562E+07    5.5967411376E+06    3.0448203551E-13
   7660000    1.9007338071E-01    2.9360923579E+07    5.5807300054E+06    3.0448203551E-13
   7670000    1.8953848532E-01    2.9359492294E+07    5.5647536991E+06    3.0448203551E-13
   7680000    1.8900469980E-01    2.9358064672E+07    5.5488121999E+06    3.0448203551E-13
   7690000    1.8847202407E-01    2.9356640678E+07    5.5329054883E+06    3.0448203551E-13
   7700000    1.8794045804E-01    2.9355220277E+07    5.5170335446E+06    3.0448203551E-13
   7710000    1.8741000158E-01    2.9353803436E+07    5.5011963483E+06    3.0448203551E-13
   7720000    1.8688065456E-01    2.9352390121E+07    5.4853938787E+06    3.0448203551E-13
   7730000    1.8635241680E-01    2.9350980300E+07    5.4696261145E+06    3.0448203551E-13
   7740000    1.8582528813E-01    2.9349573941E+07    5.4538930340E+06    3.0448203551E-13
   7750000    1.8529926833E-01    2.9348171011E+07    5.4381946150E+06    3.0448203551E-13
   7760000    1.8477435717E-01    2.9346771479E+07    5.4225308352E+06    3.0448203551E-13
   7770000    1.8425055442E-01    2.9345375315E+07    5.4069016714E+06    3.0448203551E-13
   7780000    1.8372785979E-01    2.9343982488E+07    5.3913071003E+06    3.0448203551E-13
   7790000    1.8320627301E-01    2.9342592968E+07    5.3757470981E+06    3.0448203551E-13
   7800000    1.8268579377E-01    2.9341206726E+07    5.3602216408E+06    3.0448203551E-13
   7810000    1.8216642173E-01    2.9339823733E+07    5.3447307037E+06    3.0448203551E-13
   7820000    1.8164815656E-01    2.9338443961E+07    5.3292742621E+06    3.0448203551E-13
   7830000    1.8113099791E-01    2.9337067382E+07    5.3138522905E+06    3.0448203551E-13
   7840000    1.8061494537E-01    2.9335693968E+07    5.2984647635E+06    3.0448203551E-13
   7850000    1.8009999857E-01    2.9334323692E+07    5.2831116551E+06    3.0448203551E-13
   7860000    1.7958615709E-01    2.9332956528E+07    5.2677929390E+06    3.0448203551E-13
   7870000    1.7907342050E-01    2.9331592449E+07    5.2525085885E+06    3.0448203551E-13
   7880000    1.7856178835E-01    2.9330231429E+07    5.2372585767E+06    3.0448203551E-13
   7890000    1.7805126018E-01    2.9328873444E+07    5.2220428763E+06    3.0448203551E-13
   7900000    1.7754183551E-01    2.9327518468E+07    5.2068614598E+06    3.0448203551E-13
   7910000    1.7703351385E-01    2.9326166477E+07    5.1917142992E+06    3.0448203551E-13
   7920000    1.7652629473E-01    2.9324817446E+07    5.1766013674E+06    3.0448203551E-13
   7930000    1.7602017839E-01    2.9323471342E+07    5.1615226568E+06    3.0448203551E-13
   7940000    1.7551516566E-01    2.9322128124E+07    5.1464781752E+06    3.0448203551E-13
   7950000    1.7501125728E-01    2.9320787752E+07    5.1314679290E+06    3.0448203551E-13
   7960000    1.7450845391E-01    2.9319450189E+07    5.1164919221E+06    3.0448203551E-13
   7970000    1.7400675614E-01    2.9318115396E+07    5.1015501562E+06    3.3493024632E-13
   7980000    1.7345617112E-01    2.9316650294E+07    5.0851539101E+06    3.3493024632E-13
   7990000    1.7290692004E-01    2.9315188442E+07    5.0687989438E+06    3.3493024632E-13
   8000000    1.7235900838E-01    2.9313729807E+07    5.0524854015E+06    3.3493024632E-13
   8010000    1.7181243655E-01    2.9312274345E+07    5.0362132762E+06    3.3493024632E-13
   8020000    1.7126720487E-01    2.9310822015E+07    5.0199825589E+06    3.3493024632E-13
   8030000    1.7072331358E-01    2.9309372774E+07    5.0037932387E+06    3.3493024632E-13
   8040000    1.7018076285E-01    2.9307926582E+07    4.9876453034E+06    3.3493024632E-13
   8050000    1.6963955282E-01    2.9306483400E+07    4.9715387387E+06    3.3493024632E-13
   8060000    1.6909968354E-01    2.9305043189E+07    4.9554735293E+06    3.3493024632E-13
   8070000    1.6856115500E-01    2.9303605913E+07    4.9394496584E+06    3.3493024632E-13
   8080000    1.6802396717E-01    2.9302171534E+07    4.9234671079E+06    3.3493024632E-13
   8090000    1.6748811995E-01    2.9300740017E+07    4.9075258587E+06    3.3493024632E-13
   8100000    1.6695361320E-01    2.9299311327E+07    4.8916258904E+06    3.3493024632E-13
   8110000    1.6642044673E-01    2.9297885431E+07    4.8757671815E+06    3.3493024632E-13
   8120000    1.6588861982E-01    2.9296462300E+07    4.8599496966E+06    3.3493024632E-13
   8130000    1.6535813038E-01    2.9295041927E+07    4.8441733625E+06    3.3493024632E-13
   8140000    1.6482897617E-01    2.9293624303E+07    4.8284381022E+06    3.3493024632E-13
   8150000    1.6430115501E-01    2.9292209423E+07    4.8127438411E+06    3.3493024632E-13
   8160000    1.6377466483E-01    2.9290797276E+07    4.7970905066E+06    3.3493024632E-13
   8170000    1.6324950360E-01    2.9289387855E+07    4.7814780281E+06    3.3493024632E-13
   8180000    1.6272566937E-01    2.9287981150E+07    4.7659063369E+06    3.3493024632E-13
   8190000    1.6220316020E-01    2.9286577151E+07    4.7503753654E+06    3.3493024632E-13
   8200000    1.6168197424E-01    2.9285175850E+07    4.7348850472E+06    3.3493024632E-13
   8210000    1.6116210964E-01    2.9283777235E+07    4.7194353174E+06    3.3493024632E-13
   8220000    1.6064356460E-01    2.9282381297E+07    4.7040261115E+06    3.3493024632E-13
   8230000    1.6012633734E-01    2.9280988025E+07    4.6886573662E+06    3.3493024632E-13
   8240000    1.5961042611E-01    2.9279597410E+07    4.6733290188E+06    3.3493024632E-13
   8250000    1.5909582915E-01    2.9278209441E+07    4.6580410070E+06    3.3493024632E-13
   8260000    1.5858254476E-01    2.9276824107E+07    4.6427932693E+06    3.3493024632E-13
   8270000    1.5807057121E-01    2.9275441400E+07    4.6275857445E+06    3.3493024632E-13
   8280000    1.5755990681E-01    2.9274061308E+07    4.6124183716E+06    3.3493024632E-13
   8290000    1.5705054986E-01    2.9272683823E+07    4.5972910903E+06    3.6842327894E-13
   8300000    1.5649177037E-01    2.9271171601E+07    4.5806974645E+06    3.6842327894E-13
   8310000    1.5593456353E-01    2.9269662494E+07    4.5641520455E+06    3.6842327894E-13
   8320000    1.5537893219E-01    2.9268156503E+07    4.5476549048E+06    3.6842327894E-13
   8330000    1.5482487414E-01    2.9266653617E+07    4.5312059627E+06    3.6842327894E-13
   8340000    1.5427238713E-01    2.9265153824E+07    4.5148051400E+06    3.6842327894E-13
   8350000    1.5372146893E-01    2.9263657112E+07    4.4984523575E+06    3.6842327894E-13
   8360000    1.5317211732E-01    2.9262163469E+07    4.4821475359E+06    3.6842327894E-13
   8370000    1.5262433000E-01    2.9260672885E+07    4.4658905943E+06    3.6842327894E-13
   8380000    1.5207810424E-01    2.9259185345E+07    4.4496814387E+06    3.6842327894E-13
   8390000    1.5153343715E-01    2.9257700832E+07    4.4335199701E+06    3.6842327894E-13
   8400000    1.5099032584E-01    2.9256219331E+07    4.4174060898E+06    3.6842327894E-13
   8410000    1.5044876745E-01    2.9254740828E+07    4.4013396997E+06    3.6842327894E-13
   8420000    1.4990875910E-01    2.9253265308E+07    4.3853207019E+06    3.6842327894E-13
   8430000    1.4937029798E-01    2.9251792756E+07    4.3693490003E+06    3.6842327894E-13
   8440000    1.4883338227E-01    2.9250323130E+07    4.3534245240E+06    3.6842327894E-13
   8450000    1.4829801114E-01    2.9248856364E+07    4.3375472270E+06    3.6842327894E-13
   8460000    1.4776418374E-01    2.9247392392E+07    4.3217170634E+06    3.6842327894E-13
   8470000    1.4723189920E-01    2.9245931148E+07    4.3059339868E+06    3.6842327894E-13
   8480000    1.4670115660E-01    2.9244472569E+07    4.2901979500E+06    3.6842327894E-13
   8490000    1.4617195499E-01    2.9243016591E+07    4.2745089048E+06    3.6842327894E-13
   8500000    1.4564429338E-01    2.9241563154E+07    4.2588668028E+06    3.6842327894E-13
   8510000    1.4511817074E-01    2.9240112197E+07    4.2432715943E+06    3.6842327894E-13
   8520000    1.4459358602E-01    2.9238663661E+07    4.2277232291E+06    3.6842327894E-13
   8530000    1.4407053811E-01    2.9237217488E+07    4.2122216564E+06    3.6842327894E-13
   8540000    1.4354902589E-01    2.9235773622E+07    4.1967668245E+06    3.6842327894E-13
   8550000    1.4302904818E-01    2.9234332006E+07    4.1813586810E+06    3.6842327894E-13
   8560000    1.4251060378E-01    2.9232892587E+07    4.1659971728E+06    3.6842327894E-13
   8570000    1.4199369145E-01    2.9231455311E+07    4.1506822459E+06    3.6842327894E-13
   8580000    1.4147830990E-01    2.9230020126E+07    4.1354138458E+06    3.6842327894E-13
   8590000    1.4096445784E-01    2.9228586981E+07    4.1201919172E+06    4.0526561561E-13
   8600000    1.4040099061E-01    2.9227012831E+07    4.1035015540E+06    4.0526561561E-13
   8610000    1.3983936544E-01    2.9225441011E+07    4.0868671256E+06    4.0526561561E-13
   8620000    1.3927958558E-01    2.9223871469E+07    4.0702887073E+06    4.0526561561E-13
   8630000    1.3872164909E-01    2.9222304145E+07    4.0537662212E+06    4.0526561561E-13
   8640000    1.3816555396E-01    2.9220738979E+07    4.0372995882E+06    4.0526561561E-13
   8650000    1.3761129816E-01    2.9219175911E+07    4.0208887283E+06    4.0526561561E-13
   8660000    1.3705887959E-01    2.9217614884E+07    4.0045335603E+06    4.0526561561E-13
   8670000    1.3650829610E-01    2.9216055843E+07    3.9882340018E+06    4.0526561561E-13
   8680000    1.3595954550E-01    2.9214498733E+07    3.9719899696E+06    4.0526561561E-13
   8690000    1.3541262553E-01    2.9212943501E+07    3.9558013790E+06    4.0526561561E-13
   8700000    1.3486753392E-01    2.9211390097E+07    3.9396681447E+06    4.0526561561E-13
   8710000    1.3432426830E-01    2.9209838471E+07    3.9235901798E+06    4.0526561561E-13
   8720000    1.3378282630E-01    2.9208288574E+07    3.9075673966E+06    4.0526561561E-13
   8730000    1.3324320546E-01    2.9206740359E+07    3.8915997065E+06    4.0526561561E-13
   8740000    1.3270540331E-01    2.9205193780E+07    3.8756870194E+06    4.0526561561E-13
   8750000    1.3216941731E-01    2.9203648794E+07    3.8598292445E+06    4.0526561561E-13
   8760000    1.3163524489E-01    2.9202105357E+07    3.8440262899E+06    4.0526561561E-13
   8770000    1.3110288340E-01    2.9200563429E+07    3.8282780624E+06    4.0526561561E-13
   8780000    1.3057233019E-01    2.9199022968E+07    3.8125844682E+06    4.0526561561E-13
   8790000    1.3004358254E-01    2.9197483936E+07    3.7969454123E+06    4.0526561561E-13
   8800000    1.2951663769E-01    2.9195946295E+07    3.7813607985E+06    4.0526561561E-13
   8810000    1.2899149285E-01    2.9194410010E+07    3.7658305299E+06    4.0526561561E-13
   8820000    1.2846814515E-01    2.9192875044E+07    3.7503545086E+06    4.0526561561E-13
   8830000    1.2794659164E-01    2.9191341369E+07    3.7349326337E+06    4.0526561561E-13
   8840000    1.2742682880E-01    2.9189808988E+07    3.7195647927E+06    4.0526561561E-13
   8850000    1.2690885291E-01    2.9188277913E+07    3.7042508683E+06    4.4579218684E-13
   8860000    1.2634114399E-01    2.9186595273E+07    3.6874678361E+06    4.4579218684E-13
   8870000    1.2577558258E-01    2.9184914235E+07    3.6707495904E+06    4.4579218684E-13
   8880000    1.2521216880E-01    2.9183234834E+07    3.6540961262E+06    4.4579218684E-13
   8890000    1.2465089761E-01    2.9181557091E+07    3.6375072851E+06    4.4579218684E-13
   8900000    1.2409176394E-01    2.9179881024E+07    3.6209829079E+06    4.4579218684E-13
   8910000    1.2353476291E-01    2.9178206659E+07    3.6045228417E+06    4.4579218684E-13
   8920000    1.2297989052E-01    2.9176534033E+07    3.5881269612E+06    4.4579218684E-13
   8930000    1.2242714297E-01    2.9174863190E+07    3.5717951470E+06    4.4579218684E-13
   8940000    1.2187651640E-01    2.9173194173E+07    3.5555272780E+06    4.4579218684E-13
   8950000    1.2132800687E-01    2.9171527024E+07    3.5393232313E+06    4.4579218684E-13
   8960000    1.2078161042E-01    2.9169861786E+07    3.5231828822E+06    4.4579218684E-13
   8970000    1.2023732299E-01    2.9168198501E+07    3.5071061043E+06    4.4579218684E-13
   8980000    1.1969514052E-01    2.9166537209E+07    3.4910927698E+06    4.4579218684E-13
   8990000    1.1915505887E-01    2.9164877952E+07    3.4751427493E+06    4.4579218684E-13
   9000000    1.1861707384E-01    2.9163220771E+07    3.4592559117E+06    4.4579218684E-13
   9010000    1.1808118121E-01    2.9161565706E+07    3.4434321246E+06    4.4579218684E-13
   9020000    1.1754737670E-01    2.9159912796E+07    3.4276712540E+06    4.4579218684E-13
   9030000    1.1701565598E-01    2.9158262082E+07    3.4119731646E+06    4.4579218684E-13
   9040000    1.1648601467E-01    2.9156613601E+07    3.3963377197E+06    4.4579218684E-13
   9050000    1.1595844837E-01    2.9154967393E+07    3.3807647812E+06    4.4579218684E-13
   9060000    1.1543295262E-01    2.9153323494E+07    3.3652542096E+06    4.4579218684E-13
   9070000    1.1490952291E-01    2.9151681944E+07    3.3498058643E+06    4.4579218684E-13
   9080000    1.1438815471E-01    2.9150042779E+07    3.3344196033E+06    4.9037141615E-13
   9090000    1.1381703042E-01    2.9148242511E+07    3.3175664047E+06    4.9037141615E-13
   9100000    1.1324838366E-01    2.9146445206E+07    3.3007878089E+06    4.9037141615E-13
   9110000    1.1268221341E-01    2.9144650926E+07    3.2840837755E+06    4.9037141615E-13
   9120000    1.1211851343E-01    2.9142859719E+07    3.2674541088E+06    4.9037141615E-13
   9130000    1.1155727734E-01    2.9141071633E+07    3.2508986101E+06    4.9037141615E-13
   9140000    1.1099849734E-01    2.9139286772E+07    3.2344170453E+06    4.9037141615E-13
   9150000    1.1044216427E-01    2.9137505293E+07    3.2180091460E+06    4.9037141615E-13
   9160000    1.0988826895E-01    2.9135727352E+07    3.2016746433E+06    4.9037141615E-13
   9170000    1.0933680224E-01    2.9133953101E+07    3.1854132687E+06    4.9037141615E-13
   9180000    1.0878775437E-01    2.9132182698E+07    3.1692247356E+06    4.9037141615E-13
   9190000    1.0824111436E-01    2.9130416315E+07    3.1531087237E+06    4.9037141615E-13
   9200000    1.0769687122E-01    2.9128654121E+07    3.1370649117E+06    4.9037141615E-13
   9210000    1.0715501409E-01    2.9126896282E+07    3.1210929814E+06    4.9037141615E-13
   9220000    1.0661553223E-01    2.9125142958E+07    3.1051926178E+06    4.9037141615E-13
   9230000    1.0607841506E-01    2.9123394304E+07    3.0893635090E+06    4.9037141615E-13
   9240000    1.0554365210E-01    2.9121650472E+07    3.0736053460E+06    4.9037141615E-13
   9250000    1.0501123299E-01    2.9119911608E+07    3.0579178226E+06    4.9037141615E-13
   9260000    1.0448114751E-01    2.9118177856E+07    3.0423006357E+06    4.9037141615E-13
   9270000    1.0395338552E-01    2.9116449355E+07    3.0267534848E+06    4.9037141615E-13
